"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-02","8.05",,"0.00","0.0","0.0","80","93","71","  250","  270","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-03","8.72",,"0.00","0.0","0.0","82","92","74","  180","  160","17.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-04","9.40",,"0.00","0.0","0.0","84","94","79","  190","  190","23.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-05","8.05",,"0.00","0.0","9.1","85","94","80","  260","  250","17.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-06","9.40",,"0.00","0.0","0.0","85","94","79","  220","  220","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-07","10.74",,"0.61","0.0","0.0","85","93","77","  240","  200","23.0","33.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-08","12.30",,"0.00","0.0","0.0","87","94","80","  160","  170","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-09","8.95",,"0.05","0.0","0.0","88","98","80","  310","  310","29.1","38.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-10","8.50",,"0.00","0.0","0.0","81","86","75","  180","   80","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-11","7.38",,"0.13","0.0","0.0","80","91","74","  170","  260","17.0","19.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-12","11.18",,"0.00","0.0","0.0","78","85","72","   20","   10","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-13","8.95",,"0.00","0.0","0.0","74","80","66","  360","  350","17.0","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-14","8.72",,"0.00","0.0","0.0","75","83","70","  170","  170","21.0","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-15","6.49",,"0.00","0.0","0.0","76","83","71","  130","   60","14.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-16","8.50",,"0.00","0.0","0.0","74","84","67","   60","   60","18.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-17","6.71",,"0.31","0.0","0.0","74","82","68","   60","   50","21.9","27.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-18","7.61",,"0.00","0.0","0.0","75","88","68","  190","  260","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-19","8.05",,"0.00","0.0","0.0","79","90","73","  180","  180","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-20","7.16",,"0.00","0.0","0.0","82","91","76","  180","  170","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-21","8.72",,"0.00","0.0","0.0","78","83","73","  140","  140","14.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-22","7.61",,"0.24","0.0","0.0","76","81","73","  160","  160","17.0","21.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-23","8.72",,"0.00","0.0","0.0","79","88","73","  300","  290","21.0","25.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-24","8.95",,"0.00","0.0","0.0","80","90","74","  310","  260","15.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-25","7.38",,"0.00","0.0","0.0","83","91","75","  170","  170","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-26","8.95",,"0.28","0.0","0.0","81","88","78","  170","  190","21.0","25.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-27","6.71",,"0.00","0.0","0.0","82","88","75","  160","   50","14.1","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-28","10.51",,"0.00","0.0","0.0","76","80","73","   50","   50","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-29","10.29",,"0.00","0.0","0.0","79","87","75","  170","  180","21.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-30","11.41",,"0.04","0.0","0.0","80","89","75","  180","  170","25.1","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-08-31","11.86",,"0.00","0.0","0.0","78","85","72","  300","  300","23.0","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-01","12.97",,"0.00","0.0","0.0","79","86","69","  310","  300","19.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-02","9.84",,"0.00","0.0","0.0","71","78","63","   40","   50","16.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-03","6.93",,"0.00","0.0","0.0","73","82","68","  160","   70","14.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-04","6.71",,"0.00","0.0","0.0","78","89","73","  160","  160","17.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-05","8.72",,"0.01","0.0","0.0","78","87","74","  180","  170","18.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-06","8.50",,"1.16","0.0","0.0","74","76","68","   60","   70","23.0","28.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-07","13.42",,"0.00","0.0","0.0","69","74","67","   60","   60","23.9","29.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-08","7.83",,"0.00","0.0","0.0","71","78","65","   70","   50","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-09","8.95",,"0.00","0.0","0.0","71","81","64","   50","   60","14.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-10","6.04",,"0.00","0.0","0.0","74","86","68","  190","  140","15.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-11","5.82",,"0.27","0.0","0.0","74","77","67","   50","   60","10.1","17.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-12","6.71",,"0.93","0.0","0.0","72","82","69","  170","   60","13.0","18.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-13","9.62",,"1.69","0.0","0.0","76","84","68","  260","  250","21.9","30.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-14","11.63",,"0.00","0.0","0.0","73","80","65","  310","  310","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-15","10.74",,"0.00","0.0","0.0","71","74","65","  330","  340","23.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-16","5.82",,"0.00","0.0","0.0","67","77","59","   50","   60","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-17","9.40",,"0.00","0.0","0.0","69","74","65","  210","   50","14.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-18","11.18",,"0.00","0.0","0.0","74","85","68","  240","  230","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-19","9.62",,"0.07","0.0","0.0","78","86","71","  270","  260","30.0","36.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-20","11.63",,"0.00","0.0","0.0","74","79","69","  290","  290","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-21","7.38",,"0.00","0.0","0.0","72","81","65","  170","  170","18.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-22","13.87",,"0.17","0.0","0.0","71","78","58","  310","  310","29.1","38.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-23","19.69",,"0.00","0.0","0.0","59","64","52","  310","  340","29.1","36.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-24","9.62",,"0.00","0.0","0.0","58","71","51","  330","  330","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-25","9.62",,"0.78","0.0","0.0","67","77","61","  260","  270","23.9","32.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-26","10.96",,"0.00","0.0","0.0","67","78","60","  220","  260","19.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-27","9.62",,"0.00","0.0","0.0","67","71","62","  270","  270","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-28","10.07",,"0.00","0.0","0.0","63","70","55","  360","   10","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-29","11.41",,"0.00","0.0","0.0","62","67","56","   20","   20","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-09-30","12.53",,"0.00","0.0","0.0","58","64","53","   70","   60","19.9","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-01","17.45",,"0.66","0.0","0.0","59","63","53","   50","   50","30.0","36.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-02","22.82",,"0.07","0.0","0.0","59","62","53","   50","   50","36.0","47.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-03","18.79",,"0.45","0.0","0.0","53","55","49","   40","   40","29.1","36.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-04","15.66",,"1.77","0.0","0.0","51","59","46","   30","   40","23.0","30.0","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-05","10.74",,"0.42","0.0","0.0","57","59","54","  350","  350","16.1","21.9","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-06","3.80",,"0.00","0.0","0.0","64","76","57","  320","   20","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-07","8.72",,"0.00","0.0","0.0","69","78","59","  320","  320","21.0","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-08","10.74",,"0.02","0.0","0.0","57","59","50","  320","  320","21.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-09","7.83",,"0.00","0.0","0.0","54","64","46","  260","  300","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-10","7.38",,"0.00","0.0","0.0","60","69","53","  270","  250","16.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-11","5.59",,"0.00","0.0","0.0","63","72","54","  180","  180","14.1","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-12","7.83",,"0.00","0.0","0.0","64","70","58","  170","  180","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-13","12.30",,"0.78","0.0","0.0","66","71","55","  300","  170","25.1","32.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-14","8.28",,"0.20","0.0","0.0","60","69","53","  310","  310","19.9","25.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-15","8.05",,"0.00","0.0","0.0","61","69","53","  180","  190","21.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-16","4.25",,"0.00","0.0","0.0","61","67","54","  360","  220","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-17","7.61",,"0.13","0.0","0.0","62","68","57","  310","  160","17.0","21.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-18","10.96",,"0.00","0.0","0.0","55","58","49","  300","  300","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-19","11.18",,"0.00","0.0","0.0","50","55","44","  220","  230","21.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-20","12.30",,"0.00","0.0","0.0","52","60","45","  220","  240","21.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-21","5.37",,"0.00","0.0","0.0","56","64","49","  270","  280","14.1","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-22","4.47",,"0.00","0.0","0.0","58","67","50","  160","  170","13.0","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-23","13.42",,"0.00","0.0","0.0","58","62","56","   40","   50","23.0","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-24","13.20",,"0.46","0.0","0.0","57","62","55","   60","   60","21.9","25.9","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-25","7.38",,"0.01","0.0","0.0","62","67","61","   50","   40","14.1","16.1","    1","    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-26","6.49",,"0.00","0.0","0.0","65","74","62","  260","  270","18.1","25.1","    1","    1",,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-27","13.87",,"0.00","0.0","0.0","62","65","52","  320","  320","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-28","10.51",,"0.00","0.0","0.0","52","58","46","   40","   60","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-29","5.82",,"0.00","0.0","0.0","51","59","45","   50","   70","14.1","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-30","3.80",,"0.00","0.0","0.0","54","64","47","   50","   70","8.9","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-10-31","6.04",,"0.07","0.0","0.0","58","66","52","  220","  210","13.0","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-01","8.72",,"0.16","0.0","0.0","62","67","59","  300","  300","15.0","19.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-02","6.04",,"0.00","0.0","0.0","64","71","57","   40","   40","15.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-03","5.14",,"0.00","0.0","0.0","60","68","53","  120","   90","12.1","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-04","6.04",,"0.00","0.0","0.0","59","72","52","  180","  190","15.0","18.1","    1","    1",,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-05","10.51",,"0.00","0.0","0.0","67","75","63","  170","  170","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-06","7.83",,"0.01","0.0","0.0","68","75","63","  160","  170","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-07","12.97",,"0.02","0.0","0.0","70","78","56","  330","  330","25.1","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-08","13.65",,"0.00","0.0","0.0","56","58","47","  360","   20","21.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-09","7.38",,"0.00","0.0","0.0","48","54","41","  360","   20","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-10","5.82",,"0.00","0.0","0.0","55","67","48","  160","  160","14.1","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-11","9.40",,"1.23","0.0","0.0","62","69","57","  190","  200","28.0","38.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-12","12.30",,"0.09","0.0","0.0","67","69","61","  170","  300","25.9","33.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-13","15.43",,"0.02","0.0","0.0","55","62","43","  300","  290","25.9","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-14","13.20",,"0.00","0.0","0.0","43","46","38","  310","  320","25.1","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-15","12.53",,"0.49","0.0","0.0","41","48","36","   60","   60","29.1","36.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-16","17.00",,"0.20","0.0","0.0","45","51","39","   60","   60","29.1","36.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-17","15.66",,"0.00","0.0","0.0","42","47","39","  260","  270","25.9","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-18","16.11",,"0.00","0.0","0.0","40","44","36","  230","  250","25.1","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-19","11.18",,"0.00","0.0","0.0","37","41","32","  270","  260","21.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-20","18.34",,"0.00","0.0","0.0","37","40","31","  280","  280","32.0","42.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-21","11.41",,"0.00","0.0","0.0","34","42","29","  210","  240","23.0","32.0",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-22","8.95",,"0.00","0.0","0.0","44","51","39","  240","  230","17.0","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-23","7.61",,"0.00","0.0","0.0","49","55","43","  300","  300","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-24","6.26",,"0.00","0.0","0.0","47","53","41","  170","  170","13.0","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-25","13.42",,"0.00","0.0","0.0","50","56","47","  320","  320","32.0","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-26","13.20",,"0.00","0.0","0.0","49","57","44","  320","  320","28.0","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-27","10.74",,"0.54","0.0","0.0","51","61","49","  260","  270","25.9","35.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-28","16.11",,"0.00","0.0","0.0","54","56","42","  260","  250","30.0","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-29","6.04",,"0.00","0.0","0.0","42","44","38","  330","   60","13.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-11-30","14.54",,"0.43","0.0","0.0","47","59","39","  180","  180","36.0","48.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-01","17.00",,"0.00","0.0","0.0","42","44","36","  290","  310","28.0","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-02","6.71",,"0.00","0.0","0.0","38","45","34","  290","  290","17.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-03","12.97",,"0.41","0.0","0.0","51","59","45","  310","  290","29.1","42.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-04","9.62",,"0.00","0.0","0.0","45","46","39","  320","  300","23.0","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-05","5.37",,"0.00","0.0","0.0","42","47","36","  170","  170","12.1","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-06","10.29",,"0.78","0.0","0.0","49","60","41","  160","  180","23.0","32.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-07","8.50",,"0.36","0.0","0.0","57","59","55","  170","  170","23.0","30.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-08","11.63",,"0.00","0.0","0.0","53","56","42","  360","  330","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-09","11.18",,"0.00","0.0","0.0","42","45","36","  350","  330","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-10","10.51",,"0.00","0.0","0.0","36","39","31","   40","   50","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-11","12.75",,"0.25","0.1","0.0","38","41","33","   60","   60","21.0","23.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-12","11.63",,"0.00","0.3","0.0","35","38","30","  330","  360","21.0","25.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-13","11.41",,"0.00","0.0","0.0","33","41","27","  310","  350","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-14","13.42",,"0.00","0.0","0.0","35","40","32","  300","  300","21.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-15","14.09",,"0.59","0.0","0.0","37","44","33","   70","   70","29.1","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-16","20.36",,"0.54","0.0","0.0","43","47","39","   70","   50","30.0","38.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-17","14.99",,"0.00","0.0","0.0","41","45","37","  270","  260","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-18","14.09",,"0.00","0.0","0.0","38","40","34","  270","  280","23.9","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-19","16.11",,"0.00","0.0","0.0","35","39","32","  310","  310","29.1","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-20","11.63",,"0.00","0.0","0.0","35","40","32","  330","  320","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-21","4.70",,"0.00","0.0","0.0","34","41","29","   50","   70","8.9","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-22","13.42",,"0.21","0.0","0.0","39","47","34","   60","   60","28.0","35.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-23","24.38",,"0.95","0.0","0.0","45","59","9","  140","  270","38.9","55.9","    1",,"    1","    1",,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-24","19.69",,"0.00","0.0","0.0","11","16","7","  260","  260","33.1","42.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-12-25","16.55",,"0.00","0.0","0.0","20","28","15","  260","  260","25.1","34.0",,,,,,,,
